DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/14/2018,18:53,BRONX,10458,40.86028,-73.89405,"(40.86028, -73.89405)",EAST 188 STREET                 ,MARION AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021148,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,18:55,QUEENS,11422,40.661484,-73.738205,"(40.661484, -73.738205)",,,243-29    WELLER AVENUE                 ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4020910,Sedan,,,,
11/14/2018,19:00,BROOKLYN,11224,40.578938,-73.98522,"(40.578938, -73.98522)",CROPSEY AVENUE                  ,NEPTUNE AVENUE,,0,0,0,0,0,0,0,0,Pavement Defective,,,,,4020934,Station Wagon/Sport Utility Vehicle,,,,
11/14/2018,19:00,MANHATTAN,10001,40.753128,-73.99649,"(40.753128, -73.99649)",,,420       9 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021104,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,19:00,MANHATTAN,10021,40.76975,-73.96061,"(40.76975, -73.96061)",3 AVENUE                        ,EAST 72 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4021134,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,19:00,,,40.687435,-73.8656,"(40.687435, -73.8656)",75 STREET                       ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing Too Closely,,,,4020986,Sedan,Sedan,,,
11/14/2018,19:00,,,40.752243,-73.70212,"(40.752243, -73.70212)",HEWLETT STREET                  ,UNION TURNPIKE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4020907,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,19:15,,,40.8452,-73.916885,"(40.8452, -73.916885)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021753,Tractor Truck Diesel,Tractor Truck Diesel,,,
11/14/2018,19:15,QUEENS,11367,40.728584,-73.82047,"(40.728584, -73.82047)",147 STREET                      ,71 AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4021457,Sedan,Sedan,,,
11/14/2018,19:16,BROOKLYN,11201,40.691227,-73.98214,"(40.691227, -73.98214)",FLATBUSH AVENUE EXTENSION       ,FLEET STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4020900,Taxi,Sedan,,,
11/14/2018,19:20,QUEENS,11427,40.73328,-73.73788,"(40.73328, -73.73788)",,,232-12    HILLSIDE AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021538,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,19:25,MANHATTAN,10003,40.735874,-73.9853,"(40.735874, -73.9853)",,,205       3 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021268,Taxi,Taxi,,,
11/14/2018,19:30,BROOKLYN,11218,40.65334,-73.9795,"(40.65334, -73.9795)",20 STREET                       ,SEELEY STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4021010,Sedan,Sedan,,,
11/14/2018,19:30,MANHATTAN,10075,40.772964,-73.95827,"(40.772964, -73.95827)",3 AVENUE                        ,EAST 77 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021129,Sedan,Taxi,,,
11/14/2018,19:30,,,40.765297,-73.83967,"(40.765297, -73.83967)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021400,Station Wagon/Sport Utility Vehicle,Taxi,,,
11/14/2018,19:31,BROOKLYN,11218,40.642796,-73.97945,"(40.642796, -73.97945)",CHURCH AVENUE                   ,MC DONALD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021378,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,19:35,,,40.665737,-73.75194,"(40.665737, -73.75194)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4020933,Sedan,Sedan,,,
11/14/2018,19:39,MANHATTAN,10011,40.738045,-73.996346,"(40.738045, -73.996346)",AVENUE OF THE AMERICAS          ,WEST 15 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4021223,Taxi,Sedan,,,
11/14/2018,19:40,QUEENS,11362,40.769688,-73.736305,"(40.769688, -73.736305)",NORTHERN BOULEVARD              ,BROWVALE LANE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4020928,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,19:40,,,,,,HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021092,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,19:45,BROOKLYN,11221,40.69122,-73.93969,"(40.69122, -73.93969)",MARCUS GARVEY BOULEVARD         ,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Reaction to Uninvolved Vehicle,,,,4021043,Sedan,Sedan,,,
11/14/2018,19:45,BROOKLYN,11237,40.693317,-73.90779,"(40.693317, -73.90779)",,,1225      HALSEY STREET                 ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4020927,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,19:45,QUEENS,11101,40.742874,-73.933945,"(40.742874, -73.933945)",VANDAM STREET                   ,47 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021263,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,19:50,BROOKLYN,11222,40.7263,-73.94913,"(40.7263, -73.94913)",MC GUINNESS BOULEVARD           ,NORMAN AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4021193,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,19:50,MANHATTAN,10032,40.83971,-73.94325,"(40.83971, -73.94325)",,,128       FORT WASHINGTON AVENUE        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Speed,,,,4021161,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,19:50,QUEENS,11357,40.789368,-73.81153,"(40.789368, -73.81153)",CLINTONVILLE STREET             ,14 AVENUE,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,,,,4020981,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,19:53,STATEN ISLAND,10314,40.603912,-74.11792,"(40.603912, -74.11792)",LINCOLN STREET                  ,LAGUARDIA AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4021109,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
11/14/2018,1:00,MANHATTAN,10013,40.71819,-74.00022,"(40.71819, -74.00022)",,,244       CANAL STREET                  ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4020786,Station Wagon/Sport Utility Vehicle,,,,
11/14/2018,1:20,QUEENS,11419,40.694393,-73.82668,"(40.694393, -73.82668)",,,120-16    ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4020399,Sedan,,,,
11/14/2018,1:40,MANHATTAN,10016,40.746536,-73.985954,"(40.746536, -73.985954)",WEST 31 STREET                  ,5 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4021100,Taxi,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,20:00,BROOKLYN,11207,40.66531,-73.890305,"(40.66531, -73.890305)",LIVONIA AVENUE                  ,BRADFORD STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4020965,Sedan,Sedan,,,
11/14/2018,20:05,,,40.770256,-73.91586,"(40.770256, -73.91586)",ASTORIA BOULEVARD               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021240,Sedan,Sedan,,,
11/14/2018,20:10,MANHATTAN,10019,40.759983,-73.97678,"(40.759983, -73.97678)",,,650       5 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,4021125,Sedan,Sedan,,,
11/14/2018,20:20,,,,,,BELT PARKWAY                    ,,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,Unspecified,,4021003,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,
11/14/2018,20:22,QUEENS,11354,40.766445,-73.829094,"(40.766445, -73.829094)",LEAVITT STREET                  ,34 ROAD,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4021116,Taxi,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,20:24,QUEENS,11434,,,,177 STREET                      ,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020913,Sedan,Sedan,,,
11/14/2018,20:30,,,40.546253,-74.158875,"(40.546253, -74.158875)",AMBOY ROAD                      ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4021117,Sedan,Sedan,,,
11/14/2018,20:40,MANHATTAN,10019,40.76231,-73.98808,"(40.76231, -73.98808)",,,355       WEST 49 STREET                ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4021195,Sedan,,,,
11/14/2018,20:42,BROOKLYN,11230,40.619984,-73.96427,"(40.619984, -73.96427)",CONEY ISLAND AVENUE             ,AVENUE L,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021375,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,20:55,,,40.748226,-73.75979,"(40.748226, -73.75979)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021204,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,21:00,,,40.719055,-73.8332,"(40.719055, -73.8332)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4020930,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,21:04,BROOKLYN,11226,40.65067,-73.95248,"(40.65067, -73.95248)",CHURCH AVENUE                   ,ROGERS AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,4021397,Sedan,Sedan,,,
11/14/2018,21:05,,,40.81328,-73.89749,"(40.81328, -73.89749)",BRUCKNER EXPRESSWAY             ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,4020985,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
11/14/2018,21:16,QUEENS,11101,40.737537,-73.929955,"(40.737537, -73.929955)",GREENPOINT AVENUE               ,HUNTERS POINT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021275,Dump,Sedan,,,
11/14/2018,21:18,MANHATTAN,10010,40.737576,-73.98022,"(40.737576, -73.98022)",,,320       EAST 23 STREET                ,0,0,0,0,0,0,0,0,Accelerator Defective,Unspecified,Unspecified,,,4021269,Station Wagon/Sport Utility Vehicle,Bike,Station Wagon/Sport Utility Vehicle,,
11/14/2018,21:20,BROOKLYN,11214,40.600204,-74.00284,"(40.600204, -74.00284)",20 AVENUE                       ,CROPSEY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4020951,Sedan,,,,
11/14/2018,21:20,MANHATTAN,10001,40.7491,-73.99201,"(40.7491, -73.99201)",7 AVENUE                        ,WEST 31 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4021082,Station Wagon/Sport Utility Vehicle,Taxi,,,
11/14/2018,21:36,BROOKLYN,11226,40.64094,-73.96051,"(40.64094, -73.96051)",DORCHESTER ROAD                 ,EAST 19 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4021155,Sedan,Sedan,,,
11/14/2018,21:40,BROOKLYN,11207,40.67633,-73.89181,"(40.67633, -73.89181)",,,2776      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020966,Sedan,Sedan,,,
11/14/2018,21:40,,,40.71527,-73.85857,"(40.71527, -73.85857)",ALDERTON STREET                 ,YELLOWSTONE BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,4020939,Sedan,Sedan,,,
11/14/2018,21:43,,,40.778225,-73.95863,"(40.778225, -73.95863)",EAST 83 STREET                  ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4021130,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,21:45,,,40.740692,-73.84418,"(40.740692, -73.84418)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021402,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,21:48,MANHATTAN,10019,,,,5 AVENUE                        ,CENTRAL PARK SOUTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021056,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,21:55,QUEENS,11432,40.722916,-73.78529,"(40.722916, -73.78529)",SURREY PLACE                    ,ABERDEEN ROAD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4021456,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,21:57,,,40.743477,-73.73286,"(40.743477, -73.73286)",GRAND CENTRAL PKWY              ,,,1,0,0,0,0,0,1,0,Unspecified,,,,,4020938,Station Wagon/Sport Utility Vehicle,,,,
11/14/2018,21:57,,,40.75264,-73.93988,"(40.75264, -73.93988)",24 STREET                       ,,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,4021253,Taxi,Sedan,,,
11/14/2018,22:00,QUEENS,11375,40.714584,-73.84831,"(40.714584, -73.84831)",71 AVENUE                       ,INGRAM STREET,,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Unspecified,,,,4020960,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,22:05,BROOKLYN,11230,40.62418,-73.97048,"(40.62418, -73.97048)",OCEAN PARKWAY                   ,AVENUE J,,0,0,0,0,0,0,0,0,Unspecified,,,,,4021382,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,22:10,MANHATTAN,10065,40.761856,-73.96343,"(40.761856, -73.96343)",EAST 61 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4021101,Station Wagon/Sport Utility Vehicle,Taxi,,,
11/14/2018,22:10,,,40.668266,-73.84214,"(40.668266, -73.84214)",SOUTH CONDUIT AVENUE            ,CROSS BAY BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,,,,,4020999,Sedan,,,,
11/14/2018,22:15,BRONX,10461,40.84197,-73.84299,"(40.84197, -73.84299)",,,2619      PONTON AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021638,Sedan,Sedan,,,
11/14/2018,22:15,MANHATTAN,10001,40.7496,-73.98935,"(40.7496, -73.98935)",,,133       WEST 33 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021112,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,22:20,BRONX,10457,40.843124,-73.89796,"(40.843124, -73.89796)",,,4068      3 AVENUE                      ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4021042,Sedan,Sedan,,,
11/14/2018,22:29,BROOKLYN,11236,40.636986,-73.88923,"(40.636986, -73.88923)",AVENUE N                        ,EAST 100 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4020988,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,22:30,BROOKLYN,11207,40.665726,-73.884224,"(40.665726, -73.884224)",,,719       NEW LOTS AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4020968,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,22:30,QUEENS,11691,40.601322,-73.75788,"(40.601322, -73.75788)",GRASSMERE TERRACE               ,NEW HAVEN AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4021282,Sedan,Box Truck,,,
11/14/2018,22:30,,,40.683094,-73.80576,"(40.683094, -73.80576)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020948,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,22:35,BROOKLYN,11215,40.67095,-73.98823,"(40.67095, -73.98823)",4 AVENUE                        ,8 STREET,,2,0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,,,,4021886,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,22:40,,,40.709167,-73.96083,"(40.709167, -73.96083)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4020992,Sedan,Sedan,,,
11/14/2018,22:40,,,40.742657,-73.846214,"(40.742657, -73.846214)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021386,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,22:45,BROOKLYN,11207,40.65478,-73.889984,"(40.65478, -73.889984)",WORTMAN AVENUE                  ,GEORGIA AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4020967,Sedan,Sedan,,,
11/14/2018,22:49,,,40.65835,-74.00361,"(40.65835, -74.00361)",GOWANUS EXPY (BQE)              ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,4021013,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
11/14/2018,23:00,MANHATTAN,10001,40.747185,-73.9897,"(40.747185, -73.9897)",,,851       AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021111,Taxi,Taxi,,,
11/14/2018,23:10,QUEENS,11367,40.72955,-73.81517,"(40.72955, -73.81517)",,,71-04     KISSENA BOULEVARD             ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4021460,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,23:15,BROOKLYN,11229,40.611477,-73.94883,"(40.611477, -73.94883)",AVENUE P                        ,BEDFORD AVENUE,,2,0,0,0,0,0,2,0,Unspecified,,,,,4021178,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,23:16,MANHATTAN,10019,40.75964,-73.981766,"(40.75964, -73.981766)",,,123       WEST 49 STREET                ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021061,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,23:20,,,40.754276,-73.90902,"(40.754276, -73.90902)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,4021242,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Sedan
11/14/2018,23:29,,,40.7599,-73.98043,"(40.7599, -73.98043)",WEST 50 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021072,Sedan,Bus,,,
11/14/2018,23:30,QUEENS,11369,,,,,,108-01    GRAND CENTRAL PARKWAY         ,0,0,0,0,0,0,0,0,Unspecified,,,,,4021496,Sedan,,,,
11/14/2018,23:40,BROOKLYN,11235,40.582844,-73.95556,"(40.582844, -73.95556)",,,39        NEPTUNE AVENUE                ,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,4020957,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,23:43,MANHATTAN,10022,40.760254,-73.967545,"(40.760254, -73.967545)",3 AVENUE                        ,EAST 57 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4021341,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,23:55,BROOKLYN,11229,40.60424,-73.95033,"(40.60424, -73.95033)",AVENUE S                        ,EAST 22 STREET,,1,0,1,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4021177,Sedan,,,,
11/14/2018,2:15,BRONX,10453,40.857105,-73.90936,"(40.857105, -73.90936)",UNIVERSITY AVENUE               ,WEST 181 STREET,,1,0,0,0,0,0,1,0,Fell Asleep,Other Vehicular,Other Vehicular,,,4020474,Taxi,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
11/14/2018,2:30,QUEENS,11417,40.674557,-73.859604,"(40.674557, -73.859604)",NORTH CONDUIT AVENUE            ,SUTTER AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,4020400,Sedan,Sedan,Sedan,Sedan,Sedan
11/14/2018,3:40,MANHATTAN,10002,40.71671,-73.98917,"(40.71671, -73.98917)",GRAND STREET                    ,ESSEX STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4020355,Sedan,Sedan,,,
11/14/2018,4:20,MANHATTAN,10034,40.86446,-73.91895,"(40.86446, -73.91895)",10 AVENUE                       ,WEST 207 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4020738,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,4:34,MANHATTAN,10019,40.76515,-73.976616,"(40.76515, -73.976616)",,,1429      AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020519,Sedan,,,,
11/14/2018,4:41,BROOKLYN,11201,40.69942,-73.99484,"(40.69942, -73.99484)",ORANGE STREET                   ,WILLOW STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020407,Sedan,,,,
11/14/2018,4:51,MANHATTAN,10033,40.854168,-73.93371,"(40.854168, -73.93371)",BROADWAY                        ,WEST 187 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020734,Taxi,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,4:55,,,40.66484,-73.82229,"(40.66484, -73.82229)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Obstruction/Debris,,,,,4020374,Station Wagon/Sport Utility Vehicle,,,,
11/14/2018,5:20,BRONX,10469,40.861214,-73.84087,"(40.861214, -73.84087)",,,2406      MICKLE AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,4021197,Convertible,,,,
11/14/2018,5:21,MANHATTAN,10128,40.78519,-73.94934,"(40.78519, -73.94934)",3 AVENUE                        ,EAST 96 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4021118,Sedan,Sedan,,,
11/14/2018,5:30,BRONX,10451,40.813313,-73.92288,"(40.813313, -73.92288)",EAST 143 STREET                 ,3 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Other Vehicular,,,,4020386,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,5:40,,,40.86235,-73.89997,"(40.86235, -73.89997)",EAST FORDHAM ROAD               ,,,0,0,0,0,0,0,0,0,Following Too Closely,Backing Unsafely,,,,4020716,Box Truck,Sedan,,,
11/14/2018,5:50,QUEENS,11434,40.663536,-73.78067,"(40.663536, -73.78067)",,,145-64    158 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,4020541,Station Wagon/Sport Utility Vehicle,,,,
11/14/2018,5:51,,,40.73706,-73.85266,"(40.73706, -73.85266)",LONG ISLAND EXPRESSWAY          ,,,4,0,0,0,0,0,4,0,Following Too Closely,Unspecified,Unspecified,,,4021354,Taxi,Taxi,Box Truck,,
11/14/2018,6:00,,,,,,JUNCTION BOULEVARD              ,HORACE HARDING EXPRESSWAY,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4020513,,,,,
11/14/2018,6:08,BRONX,10472,40.831093,-73.88094,"(40.831093, -73.88094)",,,1496      EAST 172 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020619,Taxi,Sedan,,,
11/14/2018,6:09,MANHATTAN,10128,40.776863,-73.94337,"(40.776863, -73.94337)",EAST 89 STREET                  ,EAST END AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020465,Sedan,Taxi,,,
11/14/2018,6:15,,,40.689842,-73.850075,"(40.689842, -73.850075)",91 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4020492,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,6:15,MANHATTAN,10016,40.743847,-73.985306,"(40.743847, -73.985306)",,,33        EAST 28 STREET                ,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,,,,4020645,Sedan,Sedan,,,
11/14/2018,6:17,,,40.852306,-73.89811,"(40.852306, -73.89811)",WEBSTER AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020467,Sedan,Sedan,,,
11/14/2018,6:20,BRONX,10469,40.880196,-73.83816,"(40.880196, -73.83816)",,,3431      BAYCHESTER AVENUE             ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4020452,Box Truck,Pick-up Truck,,,
11/14/2018,6:20,QUEENS,11372,40.749577,-73.88604,"(40.749577, -73.88604)",,,80-01     37 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021429,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,7:50,BROOKLYN,11201,40.688614,-73.989174,"(40.688614, -73.989174)",ATLANTIC AVENUE                 ,SMITH STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4021285,Sedan,Pick-up Truck,,,
11/14/2018,6:30,BRONX,10456,40.832706,-73.90506,"(40.832706, -73.90506)",3 AVENUE                        ,EAST 169 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020567,Station Wagon/Sport Utility Vehicle,Box Truck,,,
11/14/2018,6:30,BRONX,10465,40.828125,-73.84105,"(40.828125, -73.84105)",BRUCKNER BOULEVARD              ,BRUSH AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,4021631,Sedan,,,,
